2025-08-19 22:43:52,035 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,825 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,825 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,825 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,825 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,826 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,826 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,826 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,826 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,826 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,826 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,826 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,827 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,827 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,827 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,827 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,827 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,827 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,827 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,827 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,827 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,827 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,828 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,828 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,828 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,828 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,828 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,828 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,828 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,829 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,829 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,829 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,829 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,829 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,829 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,830 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,830 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,830 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,830 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,830 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,830 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,831 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,831 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,831 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,831 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,831 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,831 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,832 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,832 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,832 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,832 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,832 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,832 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,832 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,832 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,832 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,832 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,832 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,833 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,833 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,833 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,833 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,833 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,833 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,833 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,834 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,834 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,834 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,834 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,834 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,834 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,834 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,834 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,834 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,834 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,834 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,835 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,835 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,835 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,835 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,835 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,835 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,835 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,836 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,836 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,836 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,836 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,836 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,836 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,836 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,836 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,836 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,836 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,836 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,837 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,837 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,837 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,837 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,837 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,837 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,838 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,838 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,838 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,838 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,838 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,838 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,839 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,839 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,839 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,839 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,839 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,839 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,839 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,840 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,840 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,840 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,840 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,840 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,840 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,841 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,841 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,841 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,841 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,841 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,841 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,841 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,842 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,842 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,842 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,842 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,842 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,842 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,842 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,843 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,843 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,843 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,843 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,843 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,843 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,843 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,843 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,843 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,844 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,844 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,844 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,844 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,844 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,844 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,845 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,845 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,845 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,845 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,845 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,845 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,846 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,846 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,846 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,846 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,846 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,846 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,847 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,847 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,847 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,847 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,847 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,847 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,847 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,848 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,848 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,848 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,848 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,848 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,848 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,848 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,848 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,848 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,848 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,848 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,849 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,849 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,849 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,849 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,849 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,849 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,849 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,850 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,850 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,850 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,850 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,850 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,850 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,850 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,851 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,851 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,851 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,851 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,851 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,851 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,851 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,851 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,851 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,851 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,851 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,852 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,852 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,852 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,852 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,852 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,852 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,852 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,852 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,852 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,852 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,852 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,853 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,853 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,853 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,853 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,853 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,853 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,854 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,854 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,854 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,854 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,854 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,854 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,854 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,855 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,855 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,855 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,855 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,855 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,855 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,855 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,856 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,856 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,856 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,856 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:55,856 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:55,856 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:55,857 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:55,857 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:55,857 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:55,857 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:55,857 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:55,857 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:55,857 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:55,858 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:55,858 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:55,858 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:55,858 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:55,858 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:55,858 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:55,859 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:55,859 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:55,859 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:55,859 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:55,859 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:55,859 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:55,859 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:55,859 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:55,859 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:55,860 INFO [探索] matcha latte cafe CA | start=1
